property,network,result,lower_bound,upper_bound,time,steps
1,1-1,unsat,0.0,0.0,0.146955396,110
1,1-2,unsat,0.0,0.0,0.072969197,90
1,1-3,unsat,0.0,0.0,0.078927093,140
1,1-4,unsat,0.0,0.0,0.052889687,80
1,1-5,unsat,0.0,0.0,0.028736135,60
1,1-6,unsat,0.0,0.0,0.054107167,60
1,1-7,unsat,0.0,0.0,0.027366515,40
1,1-8,unsat,0.0,0.0,0.016127209,20
1,1-9,unsat,0.0,0.0,0.027223677,20
1,2-1,unsat,0.0,0.0,0.081072232,100
1,2-2,unsat,0.0,0.0,0.29198306,390
1,2-3,unsat,0.0,0.0,0.087410425,150
1,2-4,unsat,0.0,0.0,0.050331106,130
1,2-5,unsat,0.0,0.0,0.440766833,1030
1,2-6,unsat,0.0,0.0,0.23377407,540
1,2-7,unsat,0.0,0.0,1.791085641,4570
1,2-8,unsat,0.0,0.0,4.039437492,11170
1,2-9,unsat,0.0,0.0,3.634889079,9850
1,3-1,unsat,0.0,0.0,0.202361382,470
1,3-2,unsat,0.0,0.0,0.088524427,210
1,3-3,unsat,0.0,0.0,0.122918392,270
1,3-4,unsat,0.0,0.0,0.079178224,200
1,3-5,unsat,0.0,0.0,0.579216737,1470
1,3-6,unsat,0.0,0.0,0.948240428,2310
1,3-7,unsat,0.0,0.0,1.709709437,2820
1,3-8,unsat,0.0,0.0,1.150233477,3390
1,3-9,unsat,0.0,0.0,3.604970757,12080
1,4-1,unsat,0.0,0.0,0.283580349,700
1,4-2,unsat,0.0,0.0,0.126434867,260
1,4-3,unsat,0.0,0.0,0.092078142,240
1,4-4,unsat,0.0,0.0,0.053512555,140
1,4-5,unsat,0.0,0.0,0.192170793,480
1,4-6,unsat,0.0,0.0,1.611694065,4100
1,4-7,unsat,0.0,0.0,3.14804791,9340
1,4-8,unsat,0.0,0.0,1.069798414,3010
1,4-9,unsat,0.0,0.0,7.322587246,23690
1,5-1,unsat,0.0,0.0,0.085857711,170
1,5-2,unsat,0.0,0.0,0.104767516,240
1,5-3,unsat,0.0,0.0,0.041744321,90
1,5-4,unsat,0.0,0.0,0.032696179,90
1,5-5,unsat,0.0,0.0,0.136326068,370
1,5-6,unsat,0.0,0.0,0.647635806,1940
1,5-7,unsat,0.0,0.0,0.73724867,2270
1,5-8,unsat,0.0,0.0,1.46622482,4730
1,5-9,unsat,0.0,0.0,1.18790384,3170
2,1-1,unsat,1.0,1.0,27.327354515,8597
2,1-2,sat,0.0,0.0,20.512075434,9980
2,1-3,sat,0.0,0.0,35.189565239,15920
2,1-4,sat,0.0,0.0,10.30046175,5080
2,1-5,sat,0.0,0.0,19.380108963,7160
2,1-6,sat,0.0,0.0,2.413687698,410
2,1-7,unsat,1.0,1.0,39.056221368,14602
2,1-8,unsat,1.0,1.0,24.863663382,9414
2,1-9,unsat,1.0,1.0,40.357345263,16569
2,2-1,sat,0.0,0.0,0.484542974,60
2,2-2,sat,0.0,0.0,0.496956531,30
2,2-3,sat,0.0,0.0,0.398559335,30
2,2-4,sat,0.0,0.0,0.363039251,30
2,2-5,sat,0.0,0.0,0.304695067,20
2,2-6,sat,0.0,0.0,0.468006142,30
2,2-7,sat,0.0,0.0,0.383432922,20
2,2-8,sat,0.0,0.0,0.456886217,30
2,2-9,sat,0.0,0.0,16.528609748,5880
2,3-1,sat,0.0,0.0,1.185428,140
2,3-2,sat,0.0,0.0,3.664942831,1360
2,3-3,inconclusive,0.0,1.0,1082.243702798,750000
2,3-4,sat,0.0,0.0,0.937793084,140
2,3-5,sat,0.0,0.0,6.87952146,1330
2,3-6,sat,0.0,0.0,0.750421228,70
2,3-7,sat,0.0,0.0,0.717420399,60
2,3-8,sat,0.0,0.0,0.594173002,50
2,3-9,sat,0.0,0.0,0.66815297,40
2,4-1,sat,0.0,0.0,0.45401044,30
2,4-2,inconclusive,0.0,1.0,1290.001981946,750000
2,4-3,sat,0.0,0.0,0.620516342,50
2,4-4,sat,0.0,0.0,0.444647194,50
2,4-5,sat,0.0,0.0,0.431840542,30
2,4-6,sat,0.0,0.0,0.380359239,20
2,4-7,sat,0.0,0.0,0.496183741,30
2,4-8,sat,0.0,0.0,0.485301434,40
2,4-9,sat,0.0,0.0,74.392308219,33380
2,5-1,sat,0.0,0.0,0.586517158,40
2,5-2,sat,0.0,0.0,0.963012863,130
2,5-3,inconclusive,0.0,1.0,992.319260639,750000
2,5-4,sat,0.0,0.0,0.455310154,50
2,5-5,sat,0.0,0.0,0.449445503,30
2,5-6,sat,0.0,0.0,0.506992105,30
2,5-7,sat,0.0,0.0,0.34978995,20
2,5-8,sat,0.0,0.0,0.877856784,90
2,5-9,sat,0.0,0.0,0.673140898,40
3,1-1,unsat,1.0,1.0,35.689210112,5812
3,1-2,unsat,1.0,1.0,2.364390737,430
3,1-3,inconclusive,0.0,1.0,1553.672055721,750000
3,1-4,unsat,1.0,Inf,0.053744946,9
3,1-5,unsat,1.0,1.0,0.067224256,20
3,1-6,unsat,1.0,Inf,0.00352778,2
3,1-7,sat,0.0,0.0,0.03092726,10
3,1-8,sat,0.0,0.0,0.026985405,10
3,1-9,sat,0.0,0.0,0.029938481,10
3,2-1,unsat,1.0,1.0,0.782459607,149
3,2-2,unsat,1.0,1.0,1.907130908,561
3,2-3,unsat,1.0,1.0,0.788474857,279
3,2-4,unsat,1.0,Inf,0.002791269,2
3,2-5,unsat,1.0,Inf,0.019996756,6
3,2-6,unsat,1.0,Inf,0.007621739,3
3,2-7,unsat,1.0,Inf,0.014886381,6
3,2-8,unsat,1.0,Inf,0.01770243,8
3,2-9,unsat,1.0,Inf,0.000161443,1
3,3-1,unsat,1.0,1.0,0.157811739,22
3,3-2,unsat,1.0,1.0,6.280234687,2047
3,3-3,unsat,1.0,1.0,1.877841963,483
3,3-4,unsat,1.0,1.0,0.112986593,12
3,3-5,unsat,1.0,Inf,0.010804578,4
3,3-6,unsat,1.0,1.0,0.040077981,12
3,3-7,unsat,1.0,Inf,0.00351996,2
3,3-8,unsat,1.0,Inf,0.018005096,8
3,3-9,unsat,1.0,Inf,0.020468059,9
3,4-1,unsat,1.0,1.0,2.043787754,588
3,4-2,unsat,1.0,1.0,6.24965078,1626
3,4-3,unsat,1.0,1.0,2.130906788,462
3,4-4,unsat,1.0,Inf,0.013970994,4
3,4-5,unsat,1.0,Inf,0.009842278,4
3,4-6,unsat,1.0,1.0,0.168137204,24
3,4-7,unsat,1.0,Inf,0.024867881,10
3,4-8,unsat,1.0,Inf,0.018591467,5
3,4-9,unsat,1.0,Inf,0.050423394,9
3,5-1,unsat,1.0,1.0,2.064907731,512
3,5-2,unsat,1.0,1.0,0.596938748,91
3,5-3,unsat,1.0,1.0,0.150430422,17
3,5-4,unsat,1.0,Inf,0.024179455,4
3,5-5,unsat,1.0,Inf,0.048606113,9
3,5-6,unsat,1.0,Inf,0.048027303,10
3,5-7,unsat,1.0,Inf,0.000355867,1
3,5-8,unsat,1.0,1.0,0.068411098,17
3,5-9,unsat,1.0,Inf,0.023881457,10
4,1-1,unsat,1.0,1.0,2.130324657,297
4,1-2,unsat,1.0,1.0,1.447905764,256
4,1-3,unsat,1.0,1.0,18.64929329,6381
4,1-4,unsat,1.0,Inf,0.044746177,8
4,1-5,unsat,1.0,1.0,0.656029458,188
4,1-6,unsat,1.0,1.0,0.158741514,12
4,1-7,sat,0.0,0.0,0.033549753,10
4,1-8,sat,0.0,0.0,0.04356544,10
4,1-9,sat,0.0,0.0,0.033298597,10
4,2-1,unsat,1.0,1.0,0.093412503,15
4,2-2,unsat,1.0,1.0,0.082160089,12
4,2-3,unsat,1.0,Inf,0.023913764,3
4,2-4,unsat,1.0,Inf,0.018976838,3
4,2-5,unsat,1.0,1.0,0.135842731,18
4,2-6,unsat,1.0,Inf,0.042286684,8
4,2-7,unsat,1.0,Inf,0.0226575,6
4,2-8,unsat,1.0,1.0,0.078428833,16
4,2-9,unsat,1.0,Inf,0.003512076,2
4,3-1,unsat,1.0,Inf,0.069182693,8
4,3-2,unsat,1.0,Inf,0.054650447,8
4,3-3,unsat,1.0,1.0,0.106115852,29
4,3-4,unsat,1.0,Inf,0.016622045,3
4,3-5,unsat,1.0,1.0,0.102507038,13
4,3-6,unsat,1.0,Inf,0.025359458,5
4,3-7,unsat,1.0,Inf,0.012251891,4
4,3-8,unsat,1.0,Inf,0.02477534,7
4,3-9,unsat,1.0,Inf,0.041812859,10
4,4-1,unsat,1.0,Inf,0.003711353,1
4,4-2,unsat,1.0,1.0,0.069794738,12
4,4-3,unsat,1.0,Inf,0.038461704,5
4,4-4,unsat,1.0,Inf,0.037354134,4
4,4-5,unsat,1.0,Inf,0.017147151,3
4,4-6,unsat,1.0,Inf,0.021162145,4
4,4-7,unsat,1.0,Inf,0.029159513,8
4,4-8,unsat,1.0,1.0,0.119396958,29
4,4-9,unsat,1.0,Inf,0.018283342,5
4,5-1,unsat,1.0,Inf,0.02427074,5
4,5-2,unsat,1.0,Inf,0.007447588,2
4,5-3,unsat,1.0,Inf,0.034643734,8
4,5-4,unsat,1.0,Inf,0.019291174,5
4,5-5,unsat,1.0,Inf,0.037937413,5
4,5-6,unsat,1.0,Inf,0.017404142,4
4,5-7,unsat,1.0,Inf,0.014963985,4
4,5-8,unsat,1.0,Inf,0.036988275,7
4,5-9,unsat,1.0,Inf,0.013712428,3
