property,network,result,lower_bound,upper_bound,time,steps
1,1-1,unsat,0.0,0.0,0.173188846,104
1,1-2,unsat,0.0,0.0,0.080287348,86
1,1-3,unsat,0.0,0.0,0.106264633,134
1,1-4,unsat,0.0,0.0,0.041880667,74
1,1-5,unsat,0.0,0.0,0.050100542,60
1,1-6,unsat,0.0,0.0,0.040419819,58
1,1-7,unsat,0.0,0.0,0.023937545,34
1,1-8,unsat,0.0,0.0,0.027874762,19
1,1-9,unsat,0.0,0.0,0.010793982,13
1,2-1,unsat,0.0,0.0,0.057886263,99
1,2-2,unsat,0.0,0.0,0.241187579,388
1,2-3,unsat,0.0,0.0,0.076643885,147
1,2-4,unsat,0.0,0.0,0.074484208,124
1,2-5,unsat,0.0,0.0,0.560297331,1025
1,2-6,unsat,0.0,0.0,0.304375463,539
1,2-7,unsat,0.0,0.0,2.18206783,4569
1,2-8,unsat,0.0,0.0,4.842134815,11164
1,2-9,unsat,0.0,0.0,3.667163564,9845
1,3-1,unsat,0.0,0.0,0.202684909,465
1,3-2,unsat,0.0,0.0,0.0931889,209
1,3-3,unsat,0.0,0.0,0.123952226,262
1,3-4,unsat,0.0,0.0,0.067860644,196
1,3-5,unsat,0.0,0.0,0.536564269,1470
1,3-6,unsat,0.0,0.0,0.920879608,2302
1,3-7,unsat,0.0,0.0,1.084894617,2812
1,3-8,unsat,0.0,0.0,1.287636475,3388
1,3-9,unsat,0.0,2.411399427693084e-5,3.967910144,12074
1,4-1,unsat,0.0,0.0,0.28251581,691
1,4-2,unsat,0.0,0.0,0.134924136,251
1,4-3,unsat,0.0,0.0,0.095609595,233
1,4-4,unsat,0.0,0.0,0.062770819,140
1,4-5,unsat,0.0,0.0,0.190591521,473
1,4-6,unsat,0.0,0.0,1.679923767,4098
1,4-7,unsat,0.0,0.0,3.52939115,9335
1,4-8,unsat,0.0,0.0,1.151849288,3004
1,4-9,unsat,0.0,4.921514239253355e-6,8.273681099,23685
1,5-1,unsat,0.0,0.0,0.111240495,168
1,5-2,unsat,0.0,0.0,0.104496605,231
1,5-3,unsat,0.0,0.0,0.03738384,87
1,5-4,unsat,0.0,0.0,0.05970591,85
1,5-5,unsat,0.0,0.0,0.180867096,369
1,5-6,unsat,0.0,9.15439997060119e-5,0.868712407,1932
1,5-7,unsat,0.0,0.0,0.900997283,2263
1,5-8,unsat,0.0,0.0,1.693052515,4730
1,5-9,unsat,0.0,0.0,1.369130616,3167
2,1-1,unsat,1.0,1.0,30.632699014,8597
2,1-2,sat,0.0,0.0,23.034456314,9955
2,1-3,sat,0.0,0.0,39.533802412,15832
2,1-4,sat,0.0,0.0,11.556005768,5046
2,1-5,sat,0.0,0.0,22.063151845,7082
2,1-6,sat,0.0,0.0,2.806142018,410
2,1-7,unsat,1.0,1.0,43.666054385,14602
2,1-8,unsat,1.0,1.0,28.717882819,9414
2,1-9,unsat,1.0,1.0,47.02369807,16569
2,2-1,sat,0.0,0.0,0.495908076,58
2,2-2,sat,0.0,0.0,0.53148438,30
2,2-3,sat,0.0,0.0,0.012350724,1
2,2-4,sat,0.0,0.0,0.388628639,30
2,2-5,sat,0.0,0.0,0.012686734,1
2,2-6,sat,0.0,0.0,0.013055149,1
2,2-7,sat,0.0,0.0,0.01364627,1
2,2-8,sat,0.0,0.0,0.013804759,1
2,2-9,sat,0.0,0.0,18.617461427,5836
2,3-1,sat,0.0,0.0,0.00955199,1
2,3-2,sat,0.0,0.0,0.467571599,39
2,3-3,inconclusive,0.0,1.0,1156.31080511,750000
2,3-4,sat,0.0,0.0,0.010073989,1
2,3-5,sat,0.0,0.0,0.012249327,1
2,3-6,sat,0.0,0.0,0.865992071,66
2,3-7,sat,0.0,0.0,0.624170171,54
2,3-8,sat,0.0,0.0,0.541541245,50
2,3-9,sat,0.0,0.0,0.012823118,1
2,4-1,sat,0.0,0.0,0.458628495,30
2,4-2,inconclusive,0.0,1.0,1378.402645692,750000
2,4-3,sat,0.0,0.0,0.010125397,1
2,4-4,sat,0.0,0.0,0.411479543,48
2,4-5,sat,0.0,0.0,0.013874785,1
2,4-6,sat,0.0,0.0,0.013806676,1
2,4-7,sat,0.0,0.0,0.014021946,1
2,4-8,sat,0.0,0.0,0.014643188,1
2,4-9,sat,0.0,0.0,79.09875645,33380
2,5-1,sat,0.0,0.0,0.018291319,1
2,5-2,sat,0.0,0.0,0.017065247,1
2,5-3,inconclusive,0.0,1.0,1080.864490479,750000
2,5-4,sat,0.0,0.0,0.015041102,1
2,5-5,sat,0.0,0.0,0.019119358,1
2,5-6,sat,0.0,0.0,0.019172001,1
2,5-7,sat,0.0,0.0,0.019157561,1
2,5-8,sat,0.0,0.0,0.016100083,1
2,5-9,sat,0.0,0.0,0.018328583,1
3,1-1,unsat,1.0,1.0,36.900110416,5812
3,1-2,unsat,1.0,1.0,2.386642493,430
3,1-3,inconclusive,0.0,1.0,1693.827654443,750000
3,1-4,unsat,1.0,1.0,0.054274876,9
3,1-5,unsat,1.0,1.0,0.083410545,20
3,1-6,unsat,1.0,1.0,0.004568695,2
3,1-7,sat,0.0,0.0,0.003069067,1
3,1-8,sat,0.0,0.0,0.00260826,1
3,1-9,sat,0.0,0.0,0.002373477,1
3,2-1,unsat,1.0,1.0,0.817787727,149
3,2-2,unsat,1.0,1.0,2.074500095,561
3,2-3,unsat,1.0,1.0,0.889246143,279
3,2-4,unsat,1.0,1.0,0.002899804,2
3,2-5,unsat,1.0,1.0,0.020251004,6
3,2-6,unsat,1.0,1.0,0.007581566,3
3,2-7,unsat,1.0,1.0,0.013336946,6
3,2-8,unsat,1.0,1.0,0.016488897,8
3,2-9,unsat,1.0,Inf,0.000182651,1
3,3-1,unsat,1.0,1.0,0.115266729,22
3,3-2,unsat,1.0,1.0,6.783097703,2047
3,3-3,unsat,1.0,1.0,1.975608085,483
3,3-4,unsat,1.0,1.0,0.073699276,12
3,3-5,unsat,1.0,1.0,0.013978058,4
3,3-6,unsat,1.0,1.0,0.050352205,12
3,3-7,unsat,1.0,1.0,0.004639229,2
3,3-8,unsat,1.0,1.0,0.022610646,8
3,3-9,unsat,1.0,1.0,0.025735075,9
3,4-1,unsat,1.0,1.0,2.273884101,588
3,4-2,unsat,1.0,1.0,6.498349629,1626
3,4-3,unsat,1.0,1.0,2.30101804,462
3,4-4,unsat,1.0,1.0,0.012489712,4
3,4-5,unsat,1.0,1.0,0.008350631,4
3,4-6,unsat,1.0,1.0,0.123456114,24
3,4-7,unsat,1.0,1.0,0.030370195,10
3,4-8,unsat,1.0,1.0,0.012595706,5
3,4-9,unsat,1.0,1.0,0.046979387,9
3,5-1,unsat,1.0,1.0,2.074456329,512
3,5-2,unsat,1.0,1.0,0.571022493,91
3,5-3,unsat,1.0,1.0,0.166749703,17
3,5-4,unsat,1.0,1.0,0.022993333,4
3,5-5,unsat,1.0,1.0,0.039149117,9
3,5-6,unsat,1.0,1.0,0.047976329,10
3,5-7,unsat,1.0,Inf,0.000383501,1
3,5-8,unsat,1.0,1.0,0.063016665,17
3,5-9,unsat,1.0,1.0,0.025887797,10
4,1-1,unsat,1.0,1.0,1.955351686,297
4,1-2,unsat,1.0,1.0,1.422716858,256
4,1-3,unsat,1.0,1.0,19.168709889,6381
4,1-4,unsat,1.0,1.0,0.040842888,8
4,1-5,unsat,1.0,1.0,0.691518045,188
4,1-6,unsat,1.0,1.0,0.09583947,12
4,1-7,sat,0.0,0.0,0.003839743,1
4,1-8,sat,0.0,0.0,0.006334467,1
4,1-9,sat,0.0,0.0,0.004697583,1
4,2-1,unsat,1.0,1.0,0.097501464,15
4,2-2,unsat,1.0,1.0,0.141756507,12
4,2-3,unsat,1.0,1.0,0.018104595,3
4,2-4,unsat,1.0,1.0,0.013378799,3
4,2-5,unsat,1.0,1.0,0.067474104,18
4,2-6,unsat,1.0,1.0,0.047577873,8
4,2-7,unsat,1.0,1.0,0.026192429,6
4,2-8,unsat,1.0,1.0,0.084980931,16
4,2-9,unsat,1.0,1.0,0.00281427,2
4,3-1,unsat,1.0,1.0,0.063304513,8
4,3-2,unsat,1.0,1.0,0.052166523,8
4,3-3,unsat,1.0,1.0,0.137084841,29
4,3-4,unsat,1.0,1.0,0.010547425,3
4,3-5,unsat,1.0,1.0,0.057847065,13
4,3-6,unsat,1.0,1.0,0.018332483,5
4,3-7,unsat,1.0,1.0,0.011247037,4
4,3-8,unsat,1.0,1.0,0.034676956,7
4,3-9,unsat,1.0,1.0,0.046963194,10
4,4-1,unsat,1.0,Inf,0.004446352,1
4,4-2,unsat,1.0,1.0,0.064248329,12
4,4-3,unsat,1.0,1.0,0.045246929,5
4,4-4,unsat,1.0,1.0,0.035988866,4
4,4-5,unsat,1.0,1.0,0.015848902,3
