property,network,result,lower_bound,upper_bound,time,steps
4,2-1,unsat,1.0,1.0,0.147840153,15
4,2-2,unsat,1.0,1.0,0.068014701,12
4,2-3,unsat,1.0,Inf,0.01596549,3
4,2-4,unsat,1.0,Inf,0.017143827,3
4,2-5,unsat,1.0,1.0,0.076366965,18
4,2-6,unsat,1.0,1.0,0.051047825,8
4,2-7,unsat,1.0,1.0,0.026273272,6
4,2-8,unsat,1.0,1.0,0.089957484,16
4,2-9,unsat,1.0,Inf,0.00407852,2
4,3-1,unsat,1.0,1.0,0.119398627,8
4,3-2,unsat,1.0,1.0,0.047851739,8
4,3-3,unsat,1.0,1.0,0.088984716,29
4,3-4,unsat,1.0,Inf,0.016968835,3
4,3-5,unsat,1.0,1.0,0.072964721,13
4,3-6,unsat,1.0,Inf,0.028975291,5
4,3-7,unsat,1.0,Inf,0.016899689,4
4,3-8,unsat,1.0,1.0,0.038212725,7
4,3-9,unsat,1.0,1.0,0.041366395,10
4,4-1,unsat,1.0,Inf,0.003990016,1
4,4-2,unsat,1.0,1.0,0.122881462,12
4,4-3,unsat,1.0,Inf,0.04039086,5
4,4-4,unsat,1.0,Inf,0.033991782,4
4,4-5,unsat,1.0,Inf,0.010609775,3
4,4-6,unsat,1.0,Inf,0.017574278,4
4,4-7,unsat,1.0,1.0,0.022050089,8
4,4-8,unsat,1.0,1.0,0.080683236,29
4,4-9,unsat,1.0,Inf,0.022400232,5
4,5-1,unsat,1.0,Inf,0.027365067,5
4,5-2,unsat,1.0,Inf,0.009216248,2
4,5-3,unsat,1.0,1.0,0.040491533,8
4,5-4,unsat,1.0,Inf,0.081201298,5
4,5-5,unsat,1.0,Inf,0.033198454,5
4,5-6,unsat,1.0,Inf,0.015644591,4
4,5-7,unsat,1.0,Inf,0.013123557,4
4,5-8,unsat,1.0,1.0,0.031245552,7
4,5-9,unsat,1.0,Inf,0.013060635,3
