property,network,result,lower_bound,upper_bound,time,steps
3,2-5,unsat,1.0,Inf,0.088618261,6
3,2-6,unsat,1.0,Inf,0.030643203,3
3,2-7,unsat,1.0,Inf,0.576496347,6
3,2-8,unsat,1.0,Inf,0.110746573,8
3,2-9,unsat,1.0,Inf,0.000265071,1
3,3-1,unsat,1.0,1.0,0.516754118,22
3,3-2,unsat,1.0,1.0,45.012708968,2047
3,3-3,unsat,1.0,1.0,10.492931085,483
3,3-4,unsat,1.0,Inf,0.249274911,12
3,3-5,unsat,1.0,Inf,0.057019137,4
3,3-6,unsat,1.0,Inf,0.179945544,12
3,3-7,unsat,1.0,Inf,0.01704141,2
3,3-8,unsat,1.0,Inf,0.101180993,8
3,3-9,unsat,1.0,Inf,0.141874311,9
3,4-1,unsat,1.0,1.0,14.623070545,588
3,4-2,unsat,1.0,1.0,38.004923047,1626
3,4-3,unsat,1.0,1.0,13.254902872,462
3,4-4,unsat,1.0,Inf,0.058028029,4
3,4-5,unsat,1.0,Inf,0.043660685,4
3,4-6,unsat,1.0,1.0,0.448770083,24
3,4-7,unsat,1.0,Inf,0.389480803,10
3,4-8,unsat,1.0,Inf,0.064443335,5
3,4-9,unsat,1.0,Inf,0.126664492,9
3,5-1,unsat,1.0,1.0,12.298928997,512
3,5-2,unsat,1.0,1.0,4.165863762,91
3,5-3,unsat,1.0,Inf,0.319938179,17
3,5-4,unsat,1.0,Inf,0.096705853,4
3,5-5,unsat,1.0,Inf,0.188074615,9
3,5-6,unsat,1.0,Inf,0.449582276,10
3,5-7,unsat,1.0,Inf,0.000312924,1
3,5-8,unsat,1.0,Inf,0.215092637,17
3,5-9,unsat,1.0,Inf,0.108457767,10
4,1-1,unsat,1.0,1.0,12.388400699,297
4,1-2,unsat,1.0,1.0,9.383156039,256
4,1-3,unsat,1.0,1.0,147.019041518,6381
4,1-4,unsat,1.0,Inf,0.221993994,8
4,1-5,unsat,1.0,1.0,4.66091821,188
4,1-6,unsat,1.0,Inf,0.360087819,12
4,1-7,sat,0.0,0.0,0.517406977,20
4,1-8,sat,0.0,0.0,1.126443204,20
4,1-9,sat,0.0,0.0,0.506535416,20
4,2-1,unsat,1.0,Inf,0.338061556,15
4,2-2,unsat,1.0,Inf,0.239539039,12
4,2-3,unsat,1.0,Inf,0.68754232,3
4,2-4,unsat,1.0,Inf,0.053478833,3
4,2-5,unsat,1.0,Inf,0.28327028,18
4,2-6,unsat,1.0,Inf,0.127858087,8
4,2-7,unsat,1.0,Inf,0.07710397,6
4,2-8,unsat,1.0,Inf,0.574147145,16
4,2-9,unsat,1.0,Inf,0.016148682,2
4,3-1,unsat,1.0,Inf,0.203528879,8
4,3-2,unsat,1.0,Inf,0.16853801,8
4,3-3,unsat,1.0,1.0,0.401383646,29
4,3-4,unsat,1.0,Inf,0.370567785,3
4,3-5,unsat,1.0,Inf,0.205828905,13
4,3-6,unsat,1.0,Inf,0.083483991,5
4,3-7,unsat,1.0,Inf,0.052871142,4
4,3-8,unsat,1.0,Inf,0.13314728,7
4,3-9,unsat,1.0,Inf,0.141817343,10
4,4-1,unsat,1.0,Inf,0.015815149,1
4,4-2,unsat,1.0,Inf,0.456899077,12
4,4-3,unsat,1.0,Inf,0.1336739,5
4,4-4,unsat,1.0,Inf,0.109368613,4
4,4-5,unsat,1.0,Inf,0.04028258,3
4,4-6,unsat,1.0,Inf,0.069176381,4
