property,network,result,lower_bound,upper_bound,time,steps
3,2-7,unsat,1.0,1.0,0.001388681,6
3,2-8,unsat,1.0,1.0,0.001784379,8
3,2-9,unsat,1.0,Inf,0.000157567,1
3,3-1,unsat,1.0,1.0,0.007291603,31
3,3-2,unsat,1.0,1.0,0.528661881,2296
3,3-3,unsat,1.0,1.0,0.115454413,483
3,3-4,unsat,1.0,1.0,0.009495209,17
3,3-5,unsat,1.0,1.0,0.000853914,4
3,3-6,unsat,1.0,1.0,0.003004977,12
3,3-7,unsat,1.0,1.0,0.000417188,2
3,3-8,unsat,1.0,1.0,0.001740705,8
3,3-9,unsat,1.0,1.0,0.001930415,9
3,4-1,unsat,1.0,1.0,0.17338089,872
3,4-2,unsat,1.0,1.0,0.421461397,1873
3,4-3,unsat,1.0,1.0,0.212721206,935
3,4-4,unsat,1.0,1.0,0.001161994,5
3,4-5,unsat,1.0,1.0,0.000865573,4
3,4-6,unsat,1.0,1.0,0.015332131,28
3,4-7,unsat,1.0,1.0,0.002374295,10
3,4-8,unsat,1.0,1.0,0.001199419,5
3,4-9,unsat,1.0,1.0,0.00487166,9
3,5-1,unsat,1.0,1.0,0.316518323,1298
3,5-2,unsat,1.0,1.0,0.137057885,512
3,5-3,unsat,1.0,1.0,0.006643289,18
3,5-4,unsat,1.0,1.0,0.002842905,6
3,5-5,unsat,1.0,1.0,0.005097988,11
3,5-6,unsat,1.0,1.0,0.005187501,10
3,5-7,unsat,1.0,Inf,0.000330889,1
3,5-8,unsat,1.0,1.0,0.006903122,17
3,5-9,unsat,1.0,1.0,0.003672653,10
4,1-1,unsat,1.0,1.0,3.670253377,17047
4,1-2,unsat,1.0,1.0,0.775822289,3361
4,1-3,unsat,1.0,1.0,1.690906604,7509
4,1-4,unsat,1.0,1.0,0.058031303,180
4,1-5,unsat,1.0,1.0,0.067713631,225
4,1-6,unsat,1.0,1.0,0.023135713,37
4,1-7,sat,0.0,0.0,0.000329088,1
4,1-8,sat,0.0,0.0,0.000353111,1
4,1-9,sat,0.0,0.0,0.000278689,1
4,2-1,unsat,1.0,1.0,0.009182112,27
4,2-2,unsat,1.0,1.0,0.006300216,17
4,2-3,unsat,1.0,1.0,0.002520856,8
4,2-4,unsat,1.0,1.0,0.001315,4
4,2-5,unsat,1.0,1.0,0.005598464,18
4,2-6,unsat,1.0,1.0,0.003320554,8
4,2-7,unsat,1.0,1.0,0.002064608,6
4,2-8,unsat,1.0,1.0,0.006549506,16
4,2-9,unsat,1.0,1.0,0.000612366,2
4,3-1,unsat,1.0,1.0,0.004924577,13
4,3-2,unsat,1.0,1.0,0.004168309,11
4,3-3,unsat,1.0,1.0,0.023269083,29
4,3-4,unsat,1.0,1.0,0.001624258,4
4,3-5,unsat,1.0,1.0,0.004347232,13
4,3-6,unsat,1.0,1.0,0.002037318,5
4,3-7,unsat,1.0,1.0,0.001542497,4
4,3-8,unsat,1.0,1.0,0.003931855,9
4,3-9,unsat,1.0,1.0,0.0042795,10
4,4-1,unsat,1.0,1.0,0.000722693,2
4,4-2,unsat,1.0,1.0,0.006832479,15
4,4-3,unsat,1.0,1.0,0.010529833,28
4,4-4,unsat,1.0,1.0,0.003118852,8
4,4-5,unsat,1.0,1.0,0.001229784,3
4,4-6,unsat,1.0,1.0,0.001696751,4
4,4-7,unsat,1.0,1.0,0.00276263,8
4,4-8,unsat,1.0,1.0,0.011365065,29
4,4-9,unsat,1.0,1.0,0.017729349,5
4,5-1,unsat,1.0,1.0,0.002501183,6
4,5-2,unsat,1.0,1.0,0.001859262,4
4,5-3,unsat,1.0,1.0,0.002748183,8
4,5-4,unsat,1.0,1.0,0.002095504,5
4,5-5,unsat,1.0,1.0,0.003479554,10
4,5-6,unsat,1.0,1.0,0.002013178,4
4,5-7,unsat,1.0,1.0,0.00132977,4
4,5-8,unsat,1.0,1.0,0.002912942,8
4,5-9,unsat,1.0,1.0,0.001508936,3
