property,network,result,lower_bound,upper_bound,time,steps
3,2-7,unsat,1.0,1.0,0.001484403,6
3,2-8,unsat,1.0,1.0,0.001854859,8
3,2-9,unsat,1.0,Inf,0.000161092,1
3,3-1,unsat,1.0,1.0,0.06124297,232
3,3-2,unsat,1.0,1.0,7.73170306,35730
3,3-3,unsat,1.0,1.0,0.150042653,512
3,3-4,unsat,1.0,1.0,0.005145227,20
3,3-5,unsat,1.0,1.0,0.001023708,4
3,3-6,unsat,1.0,1.0,0.003814431,14
3,3-7,unsat,1.0,1.0,0.000479055,2
3,3-8,unsat,1.0,1.0,0.001987755,8
3,3-9,unsat,1.0,1.0,0.002628151,11
3,4-1,unsat,1.0,1.0,3.94233015,20522
3,4-2,inconclusive,0.0,1.0,373.549131012,1500000
3,4-3,unsat,1.0,1.0,0.883683751,2590
3,4-4,unsat,1.0,1.0,0.0011107,5
3,4-5,unsat,1.0,1.0,0.000804402,4
3,4-6,unsat,1.0,1.0,0.010284397,41
3,4-7,unsat,1.0,1.0,0.00237208,10
3,4-8,unsat,1.0,1.0,0.001176957,5
3,4-9,unsat,1.0,1.0,0.004668896,10
3,5-1,unsat,1.0,1.0,5.234177025,29081
3,5-2,unsat,1.0,1.0,0.752092009,3971
3,5-3,unsat,1.0,1.0,0.08473179,267
3,5-4,unsat,1.0,1.0,0.005023984,10
3,5-5,unsat,1.0,1.0,0.011093918,30
3,5-6,unsat,1.0,1.0,0.005851347,10
3,5-7,unsat,1.0,Inf,0.000366171,1
3,5-8,unsat,1.0,1.0,0.018683326,17
3,5-9,unsat,1.0,1.0,0.004698398,11
4,1-1,unsat,1.0,1.0,16.943958972,78018
4,1-2,unsat,1.0,1.0,5.275818649,23438
4,1-3,unsat,1.0,1.0,2.361953345,9827
4,1-4,unsat,1.0,1.0,0.057206322,224
4,1-5,unsat,1.0,1.0,0.060013881,267
4,1-6,unsat,1.0,1.0,0.034434595,94
4,1-7,sat,0.0,0.0,0.000175282,1
4,1-8,sat,0.0,0.0,0.000174652,1
4,1-9,sat,0.0,0.0,0.000134347,1
4,2-1,unsat,1.0,1.0,0.132826536,602
4,2-2,unsat,1.0,1.0,0.168700419,702
4,2-3,unsat,1.0,1.0,0.008570887,38
4,2-4,unsat,1.0,1.0,0.001459859,6
4,2-5,unsat,1.0,1.0,0.014231607,66
4,2-6,unsat,1.0,1.0,0.002277846,8
4,2-7,unsat,1.0,1.0,0.001535212,6
4,2-8,unsat,1.0,1.0,0.004699391,16
4,2-9,unsat,1.0,1.0,0.00042865,2
4,3-1,unsat,1.0,1.0,1.068662395,4454
4,3-2,unsat,1.0,1.0,0.007987192,36
4,3-3,unsat,1.0,1.0,0.025236238,57
4,3-4,unsat,1.0,1.0,0.001311357,6
4,3-5,unsat,1.0,1.0,0.00462526,19
4,3-6,unsat,1.0,1.0,0.001466053,5
4,3-7,unsat,1.0,1.0,0.000998515,4
4,3-8,unsat,1.0,1.0,0.00210521,9
4,3-9,unsat,1.0,1.0,0.002940445,10
4,4-1,unsat,1.0,1.0,0.081002278,367
4,4-2,unsat,1.0,1.0,0.009078769,40
4,4-3,unsat,1.0,1.0,0.055780439,190
4,4-4,unsat,1.0,1.0,0.004383816,8
4,4-5,unsat,1.0,1.0,0.001972539,4
4,4-6,unsat,1.0,1.0,0.002329385,4
4,4-7,unsat,1.0,1.0,0.023071552,8
4,4-8,unsat,1.0,1.0,0.010357777,30
4,4-9,unsat,1.0,1.0,0.002371277,5
4,5-1,unsat,1.0,1.0,0.055095349,181
4,5-2,unsat,1.0,1.0,0.006180564,16
4,5-3,unsat,1.0,1.0,0.003376441,10
4,5-4,unsat,1.0,1.0,0.004116788,8
4,5-5,unsat,1.0,1.0,0.004202188,12
4,5-6,unsat,1.0,1.0,0.002975856,6
4,5-7,unsat,1.0,1.0,0.001400147,4
4,5-8,unsat,1.0,1.0,0.004444836,8
4,5-9,unsat,1.0,1.0,0.001969431,3
