property,network,result,lower_bound,upper_bound,time,steps
3,2-4,unsat,1.0,1.0,0.003217275,2
3,2-5,unsat,1.0,1.0,0.024886511,6
3,2-6,unsat,1.0,1.0,0.009594367,3
3,2-7,unsat,1.0,1.0,0.01763699,6
3,2-8,unsat,1.0,1.0,0.019999996,8
3,2-9,unsat,1.0,Inf,0.000168088,1
3,3-1,unsat,1.0,1.0,0.12588457,22
3,3-2,unsat,1.0,1.0,7.044047622,2047
3,3-3,unsat,1.0,1.0,2.118879084,483
3,3-4,unsat,1.0,1.0,0.066901897,12
3,3-5,unsat,1.0,1.0,0.01419785,4
3,3-6,unsat,1.0,1.0,0.051250504,12
3,3-7,unsat,1.0,1.0,0.004455241,2
3,3-8,unsat,1.0,1.0,0.0231642,8
3,3-9,unsat,1.0,1.0,0.026572655,9
3,4-1,unsat,1.0,1.0,2.287772252,588
3,4-2,unsat,1.0,1.0,6.899780877,1626
3,4-3,unsat,1.0,1.0,2.459839,462
3,4-4,unsat,1.0,1.0,0.015900535,4
3,4-5,unsat,1.0,1.0,0.01127657,4
3,4-6,unsat,1.0,1.0,0.217024396,24
3,4-7,unsat,1.0,1.0,0.026887011,10
3,4-8,unsat,1.0,1.0,0.01361463,5
3,4-9,unsat,1.0,1.0,0.036431011,9
3,5-1,unsat,1.0,1.0,2.254820575,512
3,5-2,unsat,1.0,1.0,0.530532195,91
3,5-3,unsat,1.0,1.0,0.181629613,17
3,5-4,unsat,1.0,1.0,0.016113725,4
3,5-5,unsat,1.0,1.0,0.035637079,9
3,5-6,unsat,1.0,1.0,0.034724892,10
3,5-7,unsat,1.0,Inf,0.00019309,1
3,5-8,unsat,1.0,1.0,0.048783489,17
3,5-9,unsat,1.0,1.0,0.020679636,10
4,1-1,unsat,1.0,1.0,2.056569007,297
4,1-2,unsat,1.0,1.0,1.563538136,256
4,1-3,unsat,1.0,1.0,20.025047051,6381
4,1-4,unsat,1.0,1.0,0.047286772,8
4,1-5,unsat,1.0,1.0,0.797888142,188
4,1-6,unsat,1.0,1.0,0.076404159,12
4,1-7,sat,0.0,0.0,0.005358185,1
4,1-8,sat,0.0,0.0,0.005865812,1
4,1-9,sat,0.0,0.0,0.004022462,1
4,2-1,unsat,1.0,1.0,0.082232274,15
4,2-2,unsat,1.0,1.0,0.084347659,12
4,2-3,unsat,1.0,1.0,0.027293743,3
4,2-4,unsat,1.0,1.0,0.019995662,3
4,2-5,unsat,1.0,1.0,0.091497659,18
4,2-6,unsat,1.0,1.0,0.053652371,8
4,2-7,unsat,1.0,1.0,0.147990979,6
4,2-8,unsat,1.0,1.0,0.074894391,16
4,2-9,unsat,1.0,1.0,0.005108916,2
4,3-1,unsat,1.0,1.0,0.044292938,8
