property,network,result,lower_bound,upper_bound,time,steps
3,3-7,UNSAT,1.0,Inf,0.017693155,2
3,3-8,UNSAT,1.0,Inf,0.43087576,8
3,3-9,UNSAT,1.0,Inf,0.128989073,9
3,4-1,UNSAT,1.0,1.0,24.839794186,588
3,4-2,UNSAT,1.0,1.0,55.767244256,1626
3,4-3,UNSAT,1.0,1.0,23.808519745,462
3,4-4,UNSAT,1.0,Inf,0.073761091,4
3,4-5,UNSAT,1.0,Inf,0.573502989,4
3,4-6,UNSAT,1.0,Inf,0.530636267,24
3,4-7,UNSAT,1.0,Inf,0.171759347,10
3,4-8,UNSAT,1.0,Inf,0.067848517,5
3,4-9,UNSAT,1.0,Inf,0.151621328,9
3,5-1,UNSAT,1.0,1.0,18.071367177,512
3,5-2,UNSAT,1.0,Inf,19.135515391,91
3,5-3,UNSAT,1.0,Inf,0.2834277,17
3,5-4,UNSAT,1.0,Inf,0.077967454,4
3,5-5,UNSAT,1.0,Inf,0.175672366,9
3,5-6,UNSAT,1.0,Inf,0.165977883,10
3,5-7,UNSAT,1.0,Inf,0.000322875,1
3,5-8,UNSAT,1.0,Inf,0.660743122,17
3,5-9,UNSAT,1.0,Inf,0.124955411,10
4,1-1,UNSAT,1.0,1.0,22.645204882,297
4,1-2,UNSAT,1.0,1.0,10.236351578,256
4,1-3,UNSAT,1.0,1.0,234.415270059,6381
4,1-4,UNSAT,1.0,Inf,0.207877834,8
4,1-5,UNSAT,1.0,1.0,4.507633037,188
4,1-6,UNSAT,1.0,Inf,0.843354925,12
4,1-7,SAT,0.0,0.0,2.392685264,100
4,1-8,SAT,0.0,0.0,4.175339531,100
4,1-9,SAT,0.0,0.0,4.513010984,100
4,2-1,UNSAT,1.0,Inf,0.358472586,15
4,2-2,UNSAT,1.0,Inf,0.283442462,12
4,2-3,UNSAT,1.0,Inf,0.090433166,3
4,2-4,UNSAT,1.0,Inf,0.056526672,3
4,2-5,UNSAT,1.0,Inf,1.209106793,18
4,2-6,UNSAT,1.0,Inf,0.129663221,8
4,2-7,UNSAT,1.0,Inf,0.091600105,6
4,2-8,UNSAT,1.0,Inf,0.313680909,16
4,2-9,UNSAT,1.0,Inf,0.017312856,2
4,3-1,UNSAT,1.0,Inf,0.220543656,8
4,3-2,UNSAT,1.0,Inf,0.541308069,8
4,3-3,UNSAT,1.0,Inf,0.430060837,29
4,3-4,UNSAT,1.0,Inf,0.064978954,3
4,3-5,UNSAT,1.0,Inf,0.231209047,13
4,3-6,UNSAT,1.0,Inf,0.085160581,5
4,3-7,UNSAT,1.0,Inf,0.052387908,4
4,3-8,UNSAT,1.0,Inf,0.621728484,7
4,3-9,UNSAT,1.0,Inf,0.16217528,10
4,4-1,UNSAT,1.0,Inf,0.014381396,1
4,4-2,UNSAT,1.0,Inf,0.236933189,12
4,4-3,UNSAT,1.0,Inf,0.148563364,5
4,4-4,UNSAT,1.0,Inf,5.118768985,4
4,4-5,UNSAT,1.0,Inf,0.065638296,3
4,4-6,UNSAT,1.0,Inf,0.059106226,4
4,4-7,UNSAT,1.0,Inf,0.110484511,8
4,4-8,UNSAT,1.0,Inf,0.783194344,29
4,4-9,UNSAT,1.0,Inf,0.06979217,5
4,5-1,UNSAT,1.0,Inf,0.083900469,5
4,5-2,UNSAT,1.0,Inf,0.032296191,2
4,5-3,UNSAT,1.0,Inf,0.115733497,8
4,5-4,UNSAT,1.0,Inf,0.064172412,5
4,5-5,UNSAT,1.0,Inf,0.139421399,5
4,5-6,UNSAT,1.0,Inf,0.052522279,4
4,5-7,UNSAT,1.0,Inf,0.049929219,4
4,5-8,UNSAT,1.0,Inf,0.528212983,7
4,5-9,UNSAT,1.0,Inf,0.034448301,3
