times_mip_split_3_3 = [391.901949671, 287.36013548, 121.765648004, 133.231160647, 97.945127196, 558.030643401, 188.999652745, 136.292884995, 101.041880342, 99.616018127, 339.995813292, 184.26613244, 113.50827143, 84.712553471, 98.800001911, 194.569992049, 125.588355062, 95.530564086, 84.471548824, 160.851938067, 138.311616967, 85.102563681, 119.722555443, 138.955533486, 349.180138303]
times_mip_split_5_5 = [87.891025412, 69.679632814, 54.22670432, 48.435775717, 46.289707506, 81.637550384, 57.475665816, 46.067612582, 46.591480136, 46.109466818, 61.645718646, 53.205720678, 51.968150292, 46.342598077, 52.414480563, 56.199069829, 52.360276479, 44.119652564, 45.887432505, 60.996835517, 52.293224652, 46.618051852, 47.459011915, 55.088680296, 74.948842471]
times_mip_split_10_10 = [104.518910285, 80.196663493, 74.230717447, 76.87558779, 75.778600023, 87.357199962, 74.292275682, 76.996310229, 73.944483847, 77.028305091, 72.383426629, 71.801095771, 73.706383054, 71.933340593, 81.141251677, 68.651025763, 71.237939764, 62.974429298, 72.132871274, 89.859099221, 69.293581061, 59.066515686, 70.110695151, 78.805496099, 91.151931047]
times_mip_split_15_15 = [154.604013888, 128.396937302, 119.691053038, 111.706820605, 116.863818461, 130.809372365, 119.934890252, 116.839677989, 112.877216238, 124.846022375, 114.534354071, 111.740572672, 113.019783366, 113.225635762, 118.75879782, 107.169034692, 112.439324091, 105.375891844, 115.997388507, 131.209165587, 102.433696366, 104.323202951, 112.827481829, 123.788194141, 150.497468548]
times_priority_1 = [1.96979722, 0.353604963, 0.232204563, 0.383577907, 0.916756446, 0.381618214, 0.367647024, 0.393764461, 0.668813829, 0.689257493, 0.306856482, 0.406727816, 0.475649573, 0.73715366, 0.199318859, 0.558253253, 0.418689959, 0.593440097, 0.307935502, 0.272811473, 0.506384607, 0.244144574, 0.323240351, 0.29111983, 0.369315165]
times_priority_2 = [2.425511869, 0.481733342, 0.299401819, 0.482899221, 1.084204198, 0.513727132, 0.373640871, 0.43953512, 0.767692178, 0.769874153, 0.480699466, 0.385612989, 0.502928258, 0.738174966, 0.245862298, 0.465098617, 0.391769222, 0.591677671, 0.299397419, 0.264433891, 0.497477788, 0.346006524, 0.283816903, 0.251740496, 0.420114729]
times_priority_3 = [2.508878727, 0.411931035, 0.328799974, 0.568901955, 1.070957369, 0.569621743, 0.390583501, 0.402685213, 0.660921831, 0.881952627, 0.410938174, 0.5079109, 0.491401802, 0.697930486, 0.266163516, 0.498545408, 0.509520133, 0.580466691, 0.381148975, 0.260113584, 0.526600028, 0.34333159, 0.283032638, 0.350169796, 0.260193267]
times_priority_4 = [2.630651374, 0.445892996, 0.386262455, 0.592468468, 1.06365905, 0.475726139, 0.424011251, 0.44465608, 0.831192929, 0.780147929, 0.421066455, 0.493061101, 0.552375581, 0.807447651, 0.331132199, 0.535726803, 0.495565801, 0.500735366, 0.443991118, 0.355461026, 0.578056082, 0.333776135, 0.426530837, 0.313204986, 0.301761868]
