Times mip split 3_3: [574.005344587, 408.869045802, 179.600717099, 188.840247892, 139.234602144, 643.796315187, 212.160315147, 151.192736511, 113.524858737, 110.992729519, 367.746885927, 207.274845648, 126.225363933, 95.121606172, 107.096557062, 216.625114259, 137.373886091, 103.904060236, 93.109102196, 174.719050043, 151.864025732, 90.545727314, 129.536879805, 154.709675034, 371.493259047]
Times mip split 5_5: [92.743207314, 75.119171289, 61.829118437, 49.488085345, 48.347465782, 84.328496204, 63.331789636, 51.045205269, 51.115769053, 54.518900691, 66.120502657, 56.540211354, 54.641678223, 49.038607593, 54.312642011, 60.268583186, 54.905319549, 46.231223084, 47.526720197, 63.320845447, 53.244142336, 49.119861212, 49.652398627, 58.064522556, 79.516343612]
Times mip split 10_10: [110.107240155, 86.713763651, 81.372461424, 82.11708562, 80.561231736, 95.825078889, 79.634716108, 82.398147909, 78.276324035, 82.201814059, 77.853492923, 82.103789378, 79.805538236, 89.855696169, 86.403634073, 70.633091518, 79.565357391, 67.148698335, 78.028153056, 95.458013248, 76.102611846, 63.503165195, 74.541181101, 83.68358877, 101.122327326]
Times mip split 15_15: [169.4244344, 135.775837864, 138.011384689, 124.988143976, 135.773145983, 139.718876266, 129.08641957, 133.014524952, 124.181301273, 136.144700076, 133.144190685, 126.755709547, 126.689210931, 128.134986261, 129.868247203, 127.018835758, 122.006793315, 109.060221101, 121.833957537, 142.446674392, 115.486505295, 108.044590656, 124.797606997, 127.820136232, 167.273144821]
Times priority 1: [2.814898407, 0.549708793, 0.385731341, 0.509003076, 1.24267543, 0.601770526, 0.39718477, 0.513225144, 0.823809178, 0.828928591, 0.42028921, 0.586592364, 0.642036603, 0.69034256, 0.207508261, 0.425486501, 0.53779366, 0.686603203, 0.29127293, 0.279052134, 0.539961712, 0.327076603, 0.380357482, 0.354882305, 0.414525123]
Times priority 2: [2.35208922, 0.449641544, 0.312747207, 0.501724774, 1.139994596, 0.573092834, 0.319255344, 0.424628936, 0.816682082, 0.806349565, 0.439461277, 0.401969939, 0.647395884, 0.749360016, 0.349506001, 0.584498378, 0.464511073, 0.533664411, 0.312724202, 0.295247653, 0.478170621, 0.27336255, 0.355599442, 0.313811748, 0.316609426]
Times priority 3: [2.785265013, 0.49836816, 0.370299669, 0.496060909, 1.115072837, 0.508690358, 0.333357888, 0.487216473, 0.946050293, 0.956997899, 0.389394753, 0.501857033, 0.521847958, 0.761521849, 0.323462612, 0.474219039, 0.603547878, 0.59039113, 0.33296174, 0.244164181, 0.581376404, 0.263567387, 0.387642517, 0.356409449, 0.334035868]
Times priority 4: [2.655195128, 0.527446003, 0.324145213, 0.442226483, 1.137578289, 0.502174038, 0.461537677, 0.460899756, 0.90245039, 1.046044666, 0.503588841, 0.613159786, 0.60000593, 0.769260621, 0.247019595, 0.485766578, 0.574655864, 0.628313724, 0.372857881, 0.239701089, 0.548678105, 0.287798283, 0.420511732, 0.422829021, 0.318122562]
